物件ID,出展元,取得日,種別細目,種別コード,都道府県コード,市町村コード,町名コード,都道府県名,市町村名,町名,住所詳細,原本住所,物件名,部屋名,価格,旧価格,面積,地目,土地権利,用途地域,建ぺい率,容積率,建物面積,建築年月,"建物構造",間取り数,間取りタイプ,間取り詳細,備考,取引態様,transaction_type_code,駐車場,駐車料金,階数,総階数,現況,引渡し,引渡日,コメント,取扱業者,担当,広告,交通,道路,管理形態,総建物面積,バルコニー面積,管理費,積立金,登録日,確認日,価格変更日,URL,ペット可,建築条件,pic01,更新フラグ,新着フラグ
5455400451,アットホーム,"2026-01-12 01:25:04",1101,11,34,34207,342070054001,広島県,福山市,久松台一丁目,,福山市久松台１丁目,土地,,750,840,149.85,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
久松台小学校まで３００ｍの立地です。水害のリスクがないエリアとしておすすめです。バス停も目の前にあり、公共交通機関も利用できるため利便性が良い立地です。","ミサワホーム中国(株)　福山営業所（ＪＲ山陽本線/福山 徒歩16分）",,,"ＪＲ山陽本線 「福山」駅 徒歩30分",,,,,,,2025-05-27,2026-01-12,2026-01-10,https://www.athome.co.jp/tochi/6986445765/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,1,0
4464252721,不動産ジャパン,"2026-01-12 04:13:29",1499,14,34,34207,342070054002,広島県,福山市,久松台二丁目,,広島県福山市久松台２丁目,久松台２－２６－１３,,550,590,148.77,,所有権,第一種中高層住居専用地域,60%,200%,50.00,1985-10-01,木造,,,,,専任媒介,4,有　駐車場代無料,,,,空家,,,"
駐車場代無料
●プレハブ倉庫2棟　未登記です。
",（株）瀬良商店,,,"坂田バス停 徒歩1分","一方道路
 北 幅6m 公道 接面16m",,,,0,0,2024-02-28,2026-01-12,2026-01-11,https://www.fudousan.or.jp/property/detail?p_no=000010902743,,,https://storage3.zentaku.or.jp/prod/034/100182/regsys/5102415497/image/5102415497_013119643d.jpg,1,0
2750042213,不動産ジャパン,"2026-01-12 03:56:54",1101,11,34,34207,342070054002,広島県,福山市,久松台二丁目,,広島県福山市久松台２丁目,売地,,550,590,148.77,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,古家有,,,"現況渡

●既存建物　プレハブ倉庫　平屋2棟　約70m2　土地地番427-2　【法令上の制限：宅地造成工事規制区域】
",（株）瀬良商店,,,"坂田（中国）バス停 徒歩1分","一方道路
 北 幅6m 公道 接面16m",,,,0,0,2021-08-28,2026-01-12,2026-01-11,https://www.fudousan.or.jp/property/detail?p_no=000006952914,,,https://storage3.zentaku.or.jp/prod/034/100182/regsys/6002722836/image/6002722836_ed31e83d1f.jpg,1,0
2749791337,ハトマークサイト,"2026-01-12 01:44:24",1101,11,34,34207,342070054002,広島県,福山市,久松台二丁目,,広島県福山市久松台２丁目,売地,,550,590,148.77,宅地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,相談,,"物件種目：売地 / 最適用途：住宅用地",(株)瀬良商店,,,"坂田（中国）停 徒歩1分",,,,,0,0,2021-08-28,2026-01-12,2026-01-10,https://www.hatomarksite.com/search/zentaku/bukken/6002722836,,0,https://storage3.zentaku.or.jp/prod/034/100182/regsys/6002722836/image/6002722836_ed31e83d1f.jpg,1,0
4461166722,ハトマークサイト,"2026-01-12 02:07:42",1410,14,34,34207,342070054002,広島県,福山市,久松台二丁目,,広島県福山市久松台２丁目,久松台２－２６－１３,,550,590,148.77,,,第一種中高層住居専用地域,,,50.00,1985-10-01,木造,,,,,,,,,,,,,,物件種目：倉庫,(株)瀬良商店,,,"坂田停 徒歩1分",,,,,0,0,2024-02-27,2026-01-12,2026-01-10,https://www.hatomarksite.com/search/zentaku/bukken/5102415497,,,https://storage3.zentaku.or.jp/prod/034/100182/regsys/5102415497/image/5102415497_013119643d.jpg,1,0
4440492694,ライフルホームズ,"2026-01-12 07:28:36",1101,11,34,34207,342070054002,広島県,福山市,久松台二丁目,26-13,広島県福山市久松台２丁目26-13,土地,,550,590,148.77,宅地,所有権,第一種中高層住居専用,60,200,,,,,,,,専任媒介(自社物),,その他,,,,古屋あり,相談,,●建築条件はありません　●閑静な住宅街。バス停の目の前。●既存建物　プレハブ倉庫　平屋2棟　約70m2　土地地番427-2,株式会社瀬良商店,,,"バス 坂田（中国）下車 徒歩1分",一方,,,,,,2024-02-17,2026-01-09,2026-01-09,https://www.homes.co.jp/tochi/b-32122140000168/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212214%2Fsale%2F168%2F1%2F1%2Ffssm.jpg&width=180&height=180,1,0
5773419249,ライフルホームズ,"2026-01-12 07:28:38",1410,14,34,34207,342070054002,広島県,福山市,久松台二丁目,26-13,広島県福山市久松台２丁目26-13,久松台2-26-13,,550,590,148.77,宅地,所有権,第一種中高層住居専用,60,200,50.00,1985-10-01,木造,,,,,専任媒介(自社物),,空有1台,,,1,空家,即時,,●なかやま牧場ハート木之庄店　徒歩19分　●オンリーワン木之庄店　徒歩25分●プレハブ倉庫2棟　未登記です。,株式会社瀬良商店,,,"バス 坂田下車 徒歩1分",一方,,,,,,2025-10-15,2026-01-09,2026-01-09,https://www.homes.co.jp/soko/b-32122140000266/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212214%2Fsale%2F266%2F2%2F2%2Fzb85.jpg&width=208&height=138,1,0
3745701116,アットホーム,"2026-01-12 01:32:02",1101,11,34,34207,342070054002,広島県,福山市,久松台二丁目,,福山市久松台２丁目,土地,,590,600,148.77,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","(株)瀬良商店（ＪＲ山陽本線/福山 徒歩10分）",,,"【バス】坂田 停歩1分",,,,,,,2023-03-05,2026-01-12,2025-06-17,https://www.athome.co.jp/tochi/6978586921/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5858660641,SUUMO,"2026-01-12 02:02:32",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,広島県福山市久松台３,戸建,,1300,,174.74,,,,,,105.11,1992-01-01,,5,DK,,,,,,,,,,,,"久松台３ 1300万円",,,,中国バス「久松台小学校下」徒歩11分,,,,,,,2025-11-21,2026-01-12,,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_78803268/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F268%2F78803268%2F78803268_0001.jpg&w=192&h=144,,0
5271679987,SUUMO,"2026-01-12 02:02:32",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,広島県福山市久松台３,戸建,,1300,1350,174.74,,,,,,105.11,1992-01-01,,5,DK,,,,,,,,,,,,◆平成4年1月築！◆間取り：５ＤＫ◆和室あり◆メーターモジュール,三井住友トラスト不動産(株)広島駅前センター,,TEL:0120-989214,中国バス「木之庄上」徒歩11分,,,,,,,2025-03-05,2026-01-12,2025-09-29,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_77044670/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F670%2F77044670%2F77044670_0055.jpg&w=192&h=144,0,0
5273032056,不動産ジャパン,"2026-01-12 04:08:02",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,広島県福山市久松台３丁目,中古一戸建,,1300,1350,174.74,,所有権,第一種中高層住居専用地域,60%,200%,105.11,1992-01-01,木造,5,DK,,,一般媒介,5,有,,,,空家,,,"

※画像中の家具・調度品は、売買価格に含まれません。　景観法、宅地造成工事規制区域、立地適正化計画区域、居住誘導区域
",三井住友トラスト不動産（株）広島駅前センター,,,"福塩線 「備後本庄」駅 徒歩23分  
交通利便なし","一方道路
 東 幅5.3m 公道 接面2.8m 位置指定無",,,,0,0,2025-03-05,2026-01-12,2025-09-30,https://www.fudousan.or.jp/property/detail?p_no=000012136509,,,,0,0
5333241284,ライフルホームズ,"2026-01-12 07:29:02",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,広島県福山市久松台３丁目,中古戸建,,1300,1350,174.74,宅地,所有権,第一種中高層住居専用,60,200,105.11,1992-01-01,木造,5,DK,,,一般媒介(自社物),,空有2台,,,2,空家,即時,,※画像中の家具・調度品は、売買価格に含まれません。　景観法、宅地造成工事規制区域、立地適正化計画区域、居住誘導区域,三井住友トラスト不動産株式会社　広島駅前センター,,,木之庄上停歩11分,一方,,,,,,2025-04-02,0000-00-00,2025-09-28,https://www.homes.co.jp/kodate/b-35503930000070/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3550393%2Fsale%2F70%2F2%2F2%2Fbdcl.jpg&width=208&height=138,0,0
5985702718,アットホーム,"2026-01-12 01:33:12",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,福山市久松台３丁目,戸建,,1300,,174.74,,,,,,105.11,1992-01-01,,5,DK,,,,,,,,,,,,,"積水ハウス不動産(株)　福山オフィス（ＪＲ山陽本線/福山 徒歩9分）",,,"福塩線 「備後本庄」駅 徒歩22分",,,,,,,2026-01-10,2026-01-12,,https://www.athome.co.jp/kodate/1142689414/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,https://www.athome.co.jp/image_files/path/cRJnPgtAh_VSid9l2b2Uow==?width=320&height=320,,1
5858151545,アットホーム,"2026-01-12 01:42:55",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,福山市久松台３丁目,戸建,,1300,,174.74,,,,,,105.11,1992-01-01,,5,DK,,,,,,,,,,,,,"大和ハウス工業(株)　福山支店住宅営業所リブネス課（ＪＲ山陽本線/東福山 徒歩15分）",,,中国バス「久松台小学校下」バス停まで徒歩１１分（約８５０ｍ）,,,,,,,2025-11-21,2026-01-12,,https://www.athome.co.jp/kodate/6988399523/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5823050392,アットホーム,"2026-01-12 02:01:52",1202,12,34,34207,342070054003,広島県,福山市,久松台三丁目,,福山市久松台３丁目,戸建,,1300,,174.74,,,,,,105.11,1992-01-01,,5,DK,,,,,,,,,,,,"◇平成４年１月築！　◇間取り：５ＤＫ　◇和室あり　◇メーターモジュール　◇駐車縦列２台可能（１３．０ｍ×２．８ｍ）　是非、お気軽にお問い合わせください。","三井住友トラスト不動産(株)　広島駅前センター（ＪＲ山陽本線/広島 徒歩2分）",,,"【バス】木之庄上 停歩11分",,,,,,,2025-11-06,2026-01-12,,https://www.athome.co.jp/kodate/1105684519/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5229464380,ライフルホームズ,"2026-01-12 07:28:20",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,466,広島県福山市緑陽町2丁目466,土地,,498,720,237.00,畑,所有権,第一種中高層住居専用,60,200,,,,,,,,一般媒介(自社物),,その他,,,,更地,期日指定,2025年6月上旬,"高台 周辺交通量少なめ 前道6ｍ以上 整形地 土地70坪以上上下水道：前面配管あり、引込なし",LIFUKU福山売買センター　中国バス不動産株式会社,,,"JR福塩線 横尾駅 徒歩26分",一方,,,,,,2025-02-14,2025-12-31,2025-07-25,https://www.homes.co.jp/tochi/b-1461090000670/,0,0,https://image4.homes.jp/smallimg/image.php?file=https%3A%2F%2Fcdn-lambda-img.cloud.ielove.jp%2Fimage%2Fsale%2F8095f4b8%2F42966_117403_1_132000_132000.jpg%3Ft%3D20250213101518&width=208&height=138,0,0
5339900586,SUUMO,"2026-01-12 02:02:27",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２,戸建,,1190,1180,204.89,,,,,,124.54,1985-04-01,,4,LDK,,,,,,,,,,,,"緑陽町２（横尾駅） 1190万円",,,,ＪＲ福塩線「横尾」徒歩25分,,,,,,,2025-04-05,2026-01-12,2025-10-11,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_77271477/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F477%2F77271477%2F77271477_0001.jpg&w=192&h=144,0,0
5590108343,SUUMO,"2026-01-12 01:52:26",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２,土地,,180,280,263.05,,,,,,,,,,,,,,,,,,,,,,"緑陽町２ 180万円",タカセ不動産(株)福山店,,TEL:084-921-8541,ＪＲ山陽本線「福山」バス11分停歩10分,,,,,,,2025-07-26,2026-01-12,2025-12-14,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78045566/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F566%2F78045566%2F78045566_0001.jpg&w=192&h=144,0,0
5231235942,SUUMO,"2026-01-12 01:52:37",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２-466,土地,,498,720,237.00,,,,,,,,,,,,,,,,,,,,,,緑陽町2丁目の売土地。閑静な住宅街にあり、日当たり・風通しも良好です。,"LIFUKU 福山売買センター中国バス不動産(株)",,TEL:084-999-3603,ＪＲ福塩線「横尾」徒歩26分,,,,,,,2025-02-15,2026-01-12,2025-07-26,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_76900834/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F834%2F76900834%2F76900834_0001.jpg&w=192&h=144,0,0
5682629126,ハトマークサイト,"2026-01-12 02:03:21",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,580,,215.16,,,,60％,200％,89.62,1979-07-01,,3,LDK,,,,,,,,,,,,物件種目：中古一戸建,広島ガス住設(株)　福山ハウジング,,,"緑陽団地口停 徒歩6分",,,,,0,0,2025-09-05,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103778753,,,https://storage3.zentaku.or.jp/prod/034/235088/regsys/5103778753/image/5103778753_75756f3a93.jpg,,0
5683100953,ライフルホームズ,"2026-01-12 07:28:58",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古戸建,,580,,215.16,宅地,所有権,第一種中高層住居専用,60,200,89.62,1979-07-01,"鉄骨造 ",3,LDK,,,専任媒介(自社物),,空有1台,,,2,空家,相談,,"高台につき、眺望あり。
","広島ガス住設株式会社 福山ハウジング",,,"バス 緑陽団地口下車 徒歩6分",一方,,,,,,2025-09-05,2025-12-29,,https://www.homes.co.jp/kodate/b-32140310000009/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3214031%2Fsale%2F9%2F2%2F2%2F21pf.jpg&width=208&height=138,,0
5924566045,ハトマークサイト,"2026-01-12 01:49:14",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,1140,620,222.00,畑,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",(株)マスカットハウス,,,"緑陽団地口停 徒歩10分",,,,,0,0,2025-12-17,2026-01-12,2025-12-18,https://www.hatomarksite.com/search/zentaku/bukken/5104048572,,,,0,0
5929277990,ライフルホームズ,"2026-01-12 07:28:52",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,土地,,1140,620,222.00,畑,所有権,第一種中高層住居専用,60,200,,,,,,,,専任媒介(自社物),,その他,,,,更地,即時,,"R313から団地に入ってすぐ
",株式会社マスカットハウス,,,"バス 緑陽団地口下車 徒歩10分",二方(除角地),,,,,,2025-12-19,2025-12-31,2025-12-17,https://www.homes.co.jp/tochi/b-32132760000024/,0,0,,0,0
5231703621,不動産ジャパン,"2026-01-12 03:59:14",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,498,720,237.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡

上下水道：前面配管あり　引込なし
",中国バス不動産（株）,,,JR福塩線「横尾」駅から徒歩26分,"一方道路
 北東 幅6.1m 公道 接面12.8m",,,,0,0,2025-02-15,2026-01-12,2025-07-26,https://www.fudousan.or.jp/property/detail?p_no=000012070346,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103284046/image/5103284046_0d0bd133e7.jpg,0,0
5685653850,不動産ジャパン,"2026-01-12 04:07:45",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,580,,215.16,,所有権,第一種中高層住居専用地域,60%,200%,89.62,1979-07-01,鉄骨造,3,LDK,,,専任媒介,4,有,,,,空家,,,"
日当り良好　閑静住宅街

","広島ガス住設（株） 福山ハウジング","迫田 (tel:084-959-5858)",,"緑陽団地口バス停 徒歩6分","一方道路
 北東 幅5.1m 公道 接面10.5m",,,,0,0,2025-09-06,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012689771,,,https://storage3.zentaku.or.jp/prod/034/235088/regsys/5103778753/image/5103778753_75756f3a93.jpg,,0
5928479868,不動産ジャパン,"2026-01-12 03:58:04",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,1140,620,222.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,更地,,,"現況渡


",（株）マスカットハウス,"（株）マスカットハウ (tel:090-3335-9438)",,"緑陽団地口バス停 徒歩10分","二方道路（除角地）
 北 幅6m 公道 接面15m
 西 幅12m 公道 接面11m",,,,0,0,2025-12-18,2026-01-12,2025-12-19,https://www.fudousan.or.jp/property/detail?p_no=000012995332,,,,0,0
5224977845,不動産ジャパン,"2026-01-12 04:07:09",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,1190,1320,204.89,,所有権,第二種中高層住居専用地域,60%,200%,124.54,1985-04-01,木造,4,LDK,,,一般媒介,5,有　駐車場代無料,,,,所有者居住中,,,"
駐車場代無料

",（有）タナベ不動産,,,"緑陽団地口バス停 徒歩5分","一方道路
 北東 幅6.1m 公道 接面10.5m",,,,0,0,2025-02-12,2026-01-12,2025-10-05,https://www.fudousan.or.jp/property/detail?p_no=000012062198,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103280600/image/5103280600_e596dbb503.jpg,0,0
4699065531,不動産ジャパン,"2026-01-12 03:59:49",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,180,280,263.05,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"


",タカセ不動産株式会社福山店,,,"山陽本線「福山」からバスにて11分 「緑陽団地入口」下車 徒歩10分","一方道路
 東 幅10.8m 公道",,,,0,0,2024-06-17,2026-01-12,2025-12-15,https://www.fudousan.or.jp/property/detail?p_no=000011303926,,,,0,0
5222660580,ライフルホームズ,"2026-01-12 07:28:38",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古戸建,,1190,1320,204.89,宅地,所有権,第二種中高層住居専用,60,200,124.54,1985-04-01,木造,4,LDK,,,一般媒介(自社物),,空有2台,,,2,居住中,相談,,"丁寧に使われているお家です。平成29年に水回りリフォーム済み
",有限会社タナベ不動産,,,"バス 緑陽団地口下車 徒歩5分",一方,,,,,,2025-02-11,2025-12-29,2025-10-04,https://www.homes.co.jp/kodate/b-32122150000135/,0,0,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212215%2Fsale%2F135%2F2%2F2%2Fpyrp.jpg&width=208&height=138,0,0
5228627704,ハトマークサイト,"2026-01-12 01:54:47",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,498,720,237.00,畑,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",中国バス不動産(株),,,JR福塩線「横尾」駅から徒歩26分,,,,,0,0,2025-02-14,2026-01-12,2025-07-25,https://www.hatomarksite.com/search/zentaku/bukken/5103284046,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103284046/image/5103284046_0d0bd133e7.jpg,0,0
5221904893,ハトマークサイト,"2026-01-12 02:00:40",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,1190,1320,204.89,,,,60％,200％,124.54,1985-04-01,,4,LDK,,,,,,,,,,,,物件種目：中古一戸建,(有)タナベ不動産,,,"緑陽団地口停 徒歩5分",,,,,0,0,2025-02-11,2026-01-12,2025-10-04,https://www.hatomarksite.com/search/zentaku/bukken/5103280600,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103280600/image/5103280600_e596dbb503.jpg,0,0
5397827079,アットホーム,"2026-01-12 02:00:18",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,1200,,215.23,,,,,,92.68,1977-04-01,,3,LDK,,,,,,,,,,,,【見晴らし良好☆】緑陽町に３ＬＤＫカーポート付き戸建が登場ですｄ（￣　￣）福山駅方面・福山市北部どちらに向かうにもアクセス◎いつでもご案内出来ます！,町家．ｃｏｍ,,,"福塩線 「横尾」駅 徒歩25分[バス利用可] バス 緑陽団地口（井笠）（中国） 停歩4分",,,,,,,2025-05-01,2026-01-12,,https://www.athome.co.jp/kodate/6986017660/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5223177735,アットホーム,"2026-01-12 01:49:22",1299,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,1190,1320,204.89,,,,,,124.54,1985-04-01,,4,LDK,,,,,,,,,,,,,(有)タナベ不動産,,,"【バス】緑陽団地口 停歩5分",,,,,,,2025-02-11,2026-01-12,2025-10-04,https://www.athome.co.jp/kodate/6985134495/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5925088080,アットホーム,"2026-01-12 01:14:09",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,1140,,222.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","(株)マスカットハウス（ＪＲ山陽本線/福山 徒歩15分）",,,"【バス】緑陽団地口 停歩300ｍ",,,,,,,2025-12-17,2026-01-12,,https://www.athome.co.jp/tochi/6988796617/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5229928536,アットホーム,"2026-01-12 01:26:43",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,498,720,237.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
住宅用地なので住まいに適した周辺環境の整っており、快適な生活が期待できるのではないでしょうか。高台に立地しています。土地面積は237㎡(公簿)です。","中国バス不動産(株)　ＬＩＦＵＫＵ福山売買センター（福塩線/万能倉 徒歩10分）",,,"福塩線 「横尾」駅 徒歩26分",,,,,,,2025-02-14,2026-01-12,2025-07-25,https://www.athome.co.jp/tochi/1122720105/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
29302411,アットホーム,"2026-01-12 01:29:29",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,1402,1379,356.54,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
お気軽にお問い合わせ下さい。",中山土地建物(株),,,"【バス】緑陽町入口 停歩12分",,,,,,,2016-07-24,2026-01-12,2024-09-01,https://www.athome.co.jp/tochi/6954700817/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5682638845,アットホーム,"2026-01-12 01:52:32",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,580,,215.16,,,,,,89.62,1979-07-01,,3,LDK,,,,,,,,,,,,,広島ガス住設(株)　福山支店　福山ハウジング,,,"福塩線 「横尾」駅 徒歩27分[バス利用可] バス 緑陽団地口 停歩6分",,,,,,,2025-09-05,2026-01-12,,https://www.athome.co.jp/kodate/6987541786/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5732619064,SUUMO,"2026-01-12 01:53:02",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１,土地,,1080,,259.30,,,,,,,,,,,,,,,,,,,,,,"緑陽町１ 1080万円",(有)山陽不動産,,TEL:084-921-2778,中国バス「緑陽団地口」徒歩5分,,,,,,,2025-09-27,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78446412/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F412%2F78446412%2F78446412_0001.jpg&w=192&h=144,,0
5807067877,SUUMO,"2026-01-12 01:52:07",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１-155,土地,,380,,235.00,,,,,,,,,,,,,,,,,,,,,,日当たり・風通し良好。静かで落ち着いた住環境のおすすめ売土地です！,"LIFUKU 福山売買センター中国バス不動産(株)",,TEL:084-999-3603,ＪＲ福塩線「横尾」徒歩22分,,,,,,,2025-10-30,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78689723/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F723%2F78689723%2F78689723_0001.jpg&w=192&h=144,,0
5950406313,SUUMO,"2026-01-12 02:02:22",1202,12,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１-4-20,戸建,,1080,,259.30,,,,,,90.67,1983-07-01,,5,LDK,,,,,,,,,,,,"緑陽町１（横尾駅） 1080万円",(有)山陽不動産,,TEL:084-921-2778,ＪＲ福塩線「横尾」徒歩27分,,,,,,,2025-12-27,2026-01-12,,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_79101461/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F461%2F79101461%2F79101461_0002.jpg&w=192&h=144,,0
5954644494,ライフルホームズ,"2026-01-12 07:28:31",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,土地,,500,,329.00,雑種地,所有権,第一種中高層住居専用,60,200,,,,,,,,一般媒介(自社物),,無,,,,更地,相談,,"福山・尾道の不動産売却・購入のご相談はハウスドゥ福山東インター南店へ！資金計画のご相談・現地案内・オンラインでのご相談など様々なご要望に対応します！
どうやって物件を選んだらいいの？住宅ローンってどこがいいの？無理なく返済できる金額ってどれくらい？お家の購入は人生で一番高額な買い物と言われています。買う際の不安や悩みを解決し、納得のいく家選びができるよう、「お客様目線」と「感謝の気持ち」を忘れずにお手伝いさせていただきます。
資金計画から購入までお手伝いします！",ハウスドゥ　福山東インター南　株式会社HOME’S,,,"JR福塩線 横尾駅 徒歩22分",,管理組合無し,,,,,2025-12-29,2026-01-09,,https://www.homes.co.jp/tochi/b-1551130000140/,0,0,,,0
