物件ID,出展元,取得日,種別細目,種別コード,都道府県コード,市町村コード,町名コード,都道府県名,市町村名,町名,住所詳細,原本住所,物件名,部屋名,価格,旧価格,面積,地目,土地権利,用途地域,建ぺい率,容積率,建物面積,建築年月,"建物構造",間取り数,間取りタイプ,間取り詳細,備考,取引態様,transaction_type_code,駐車場,駐車料金,階数,総階数,現況,引渡し,引渡日,コメント,取扱業者,担当,広告,交通,道路,管理形態,総建物面積,バルコニー面積,管理費,積立金,登録日,確認日,価格変更日,URL,ペット可,建築条件,pic01,更新フラグ,新着フラグ
5987884441,アットホーム,"2026-01-12 01:12:46",1101,11,34,34207,342070091000,広島県,福山市,高美台,,福山市高美台,土地,,1662,,305.41,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
●建築条件なし●桜丘小学校まで徒歩約７分●閑静な高台の住宅街","ＳＵＭｉＴＡＳ神辺店　(株)ケイアイ不動産販売（福塩線/道上 徒歩19分）",,,"ＪＲ山陽本線 「福山」駅 徒歩27分",,,,,,,2026-01-11,2026-01-12,,https://www.athome.co.jp/tochi/1163660707/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,https://www.athome.co.jp/image_files/path/qseXJ_r24sZGFigqH8cZFA==?width=320&height=320,,1
4138748663,アットホーム,"2026-01-12 01:31:02",1101,11,34,34207,342070091000,広島県,福山市,高美台,,福山市高美台,土地,,1700,1800,442.24,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","(株)瀬良商店（ＪＲ山陽本線/福山 徒歩10分）",,,"【バス】北吉津 停歩12分",,,,,,,2023-09-26,2026-01-12,2024-11-30,https://www.athome.co.jp/tochi/6980126179/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
4655177822,Yahoo!不動産,"2026-01-12 01:23:59",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町1丁目,第2向陽マンション,2階,880,,,,,,,,72.14,1975-07-01,,3,LDK,,,,,,,2,2,,,,リフォーム,ハマ不動産株式会社,,,「6番通りバス停」から徒歩3分,,,,,,,2024-05-28,2026-01-12,,https://realestate.yahoo.co.jp/used/mansion/detail_corp/b0022226543/,,,https://realestate-pctr.c.yimg.jp/ds/realestate-buy-image/bld_image/00/2222/6543/0023/71967a00e38391c520dc5e11e1a33b19_00_01.jpg?q=65&nf_src=sy&nf_path=/images/realestate/img/common/noimage/288x288.png&w=184&h=124,,0
5754722245,Yahoo!不動産,"2026-01-12 01:16:07",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町1丁目,中古戸建,,1240,1340,240.62,,,,,,84.33,1973-08-01,,6,DK,,,,,,,,,,,,,LIFUKU福山売買センター　中国バス不動産株式会社,,,"福塩線 「横尾」駅 徒歩27分",,,,,,,2025-10-07,2026-01-12,2025-12-18,https://realestate.yahoo.co.jp/used/house/detail_corp/b0024089310/,,,https://realestate-pctr.c.yimg.jp/ds/realestate-buy-image/bld_image/00/2408/9310/0137/62c0962ab27929dedc3a47b2374282eb_01_01.jpg?q=65&nf_src=sy&nf_path=/images/realestate/img/common/noimage/288x288.png&w=175&h=132,0,0
5753175505,ライフルホームズ,"2026-01-12 07:28:22",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,25-11,広島県福山市向陽町1丁目25-11,中古戸建,,1240,1340,240.62,宅地,所有権,第一種中高層住居専用,60,200,84.33,1973-08-01,軽量鉄骨,6,DK,,,専任媒介(自社物),,空有1台,,,2,空家,相談,,"南側道路面す 高台に立地 前道6ｍ以上 カーポート 土地70坪以上
",LIFUKU福山売買センター　中国バス不動産株式会社,,,"JR福塩線 横尾駅 徒歩27分",一方,,84.33,,,,2025-10-06,2025-12-31,2025-12-15,https://www.homes.co.jp/kodate/b-1461090000818/,1,0,https://image1.homes.jp/smallimg/image.php?file=https%3A%2F%2Fcdn-lambda-img.cloud.ielove.jp%2Fimage%2Fsale%2F826df3b1%2F42966_120763_1_132000_132000.jpg%3Ft%3D20251004165048&width=208&height=138,0,0
5782759732,SUUMO,"2026-01-12 01:55:20",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１,向陽マンション３０３,,380,,,,,,,,50.28,1972-06-01,,3,DK,,,,,,,,,,,,"向陽町１（福山駅） 380万円",,,,ＪＲ山陽本線「福山」徒歩32分,,,,,,,2025-10-19,2026-01-12,,https://suumo.jp/ms/chuko/hiroshima/sc_fukuyama/nc_78619553/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F553%2F78619553%2F78619553_0001.jpg&w=192&h=144,,0
4653443139,SUUMO,"2026-01-12 01:55:25",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１,第2向陽マンション,,880,,,,,,,,72.14,1975-07-01,,3,LDK,,,,,,,,,,,,◇ハマ不動産◇　リフォーム済み　大変キレイ　南向きで陽当り良好　,ハマ不動産(株),,TEL:084-925-5528,ＪＲ山陽本線「福山」徒歩33分,,,,,,,2024-05-27,2026-01-12,,https://suumo.jp/ms/chuko/hiroshima/sc_fukuyama/nc_75010365/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F365%2F75010365%2F75010365_0043.jpg&w=192&h=144,,0
5753132073,SUUMO,"2026-01-12 02:02:27",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１-25-11,戸建,,1240,1340,240.62,,,,,,84.33,1973-08-01,,6,DK,,,,,,,,,,,,高台ゆとりの70坪以上、閑静な住宅街・趣のある樹々の植わる庭のある住まい,"LIFUKU 福山売買センター中国バス不動産(株)",,TEL:084-999-3603,ＪＲ福塩線「横尾」徒歩27分,,,,,,,2025-10-06,2026-01-12,2025-12-17,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_78536851/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F851%2F78536851%2F78536851_0036.jpg&w=192&h=144,0,0
5417291275,不動産ジャパン,"2026-01-12 04:11:44",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,所有権,第一種中高層住居専用地域,,,72.14,1975-07-01,ＲＣ,3,LDK,,,一般媒介,5,空有　駐車場代無料,,2,4,空家,,,"
駐車場代無料

",（有）タナベ不動産,,,"6番通りバス停 徒歩3分",,,,,2000,0,2025-05-10,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012339636,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103386707/image/5103386707_553f9cd3e6.jpg,,0
5116283918,不動産ジャパン,"2026-01-12 04:11:44",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,760,,,,所有権,第一種中高層住居専用地域,,,50.28,1972-06-01,ＲＣ,3,DK,,,売主,1,空有　駐車場代無料,,1,4,空家,,,"
駐車場代無料

","株式会社 ウェルホーム",,,"山陽本線 「福山」駅 徒歩33分  ６番通りバス停 徒歩3分 
福塩線 「横尾」駅 徒歩",,,,,4000,0,2024-12-25,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000011917092,,,https://img4.athome.jp/image_files/index/bukken/6984513182/1,,0
5414640147,ライフルホームズ,"2026-01-12 07:28:38",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,所有権,第一種中高層住居専用,,,72.14,1975-07-01,RC,3,LDK,,,一般媒介(自社物),,空有,,2,4,空家,相談,,"市中心部へのアクセス良好。 閑静な住宅街の72m2。お好みにリフォームしてください。
",有限会社タナベ不動産,,,"バス 6番通り下車 徒歩3分",,自主管理(管理人無),,11.00,2000,8000,2025-05-09,2026-01-02,,https://www.homes.co.jp/mansion/b-32122150000138/,0,0,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212215%2Fsale%2F138%2F2%2F2%2Fomlo.jpg&width=208&height=138,,0
5414261836,ハトマークサイト,"2026-01-12 02:06:11",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,,,,,72.14,1975-07-01,ＲＣ,3,LDK,,,,,,,2,4,,,,物件種目：中古マンション,(有)タナベ不動産,,,"6番通り停 徒歩3分",,,,,2000,8000,2025-05-09,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103386707,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103386707/image/5103386707_553f9cd3e6.jpg,,0
5755774290,不動産ジャパン,"2026-01-12 04:07:09",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古一戸建,,1240,1340,240.62,,所有権,第一種中高層住居専用地域,60%,200%,84.33,1973-08-01,鉄骨造,6,DK,,,専任媒介,4,有,,,,空家,,,"
日当り良好　閑静住宅街
送電線地役権設定、増築未登記あり
",中国バス不動産（株）,,,福塩線　横尾駅より2160ｍ　徒歩約27分,"一方道路
 南 幅7.8m 公道 接面16.2m",,,,0,0,2025-10-07,2026-01-12,2025-12-18,https://www.fudousan.or.jp/property/detail?p_no=000012782832,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103861163/image/5103861163_89cdc3c4b1.jpg,0,0
5752810066,ハトマークサイト,"2026-01-12 02:00:32",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古一戸建,,1240,1340,240.62,,,,60％,200％,84.33,1973-08-01,,6,DK,,,,,,,,,,,,物件種目：中古一戸建,中国バス不動産(株),,,福塩線　横尾駅より2160ｍ　徒歩約27分,,,,,0,0,2025-10-06,2026-01-12,2025-12-17,https://www.hatomarksite.com/search/zentaku/bukken/5103861163,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103861163/image/5103861163_89cdc3c4b1.jpg,0,0
5934321495,ライフルホームズ,"2026-01-12 07:28:51",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古戸建,,1500,,264.46,宅地,所有権,第一種中高層住居専用,60,200,131.55,1989-11-01,木造,5,DK,,,一般媒介(自社物),,空有1台,,,2,空家,相談,,"
",山建ホーム株式会社,,,"バス 向陽団地6番通り下車 徒歩2分",,,,,,,2025-12-21,2026-01-01,,https://www.homes.co.jp/kodate/b-32130610000012/,0,0,,,0
5780162136,ハトマークサイト,"2026-01-12 02:06:29",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,,,,,50.28,1972-06-01,ＲＣ,3,DK,,,,,,,3,4,,,,物件種目：中古マンション,(株)びんご不動産,,,"山陽本線福山駅 徒歩32分",,,,,4000,7500,2025-10-18,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103892704,,,https://storage3.zentaku.or.jp/prod/034/69046/regsys/5103892704/image/5103892704_c6c8c8bdec.jpg,,0
5783112539,不動産ジャパン,"2026-01-12 04:11:44",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,所有権,第一種中高層住居専用地域,,,50.28,1972-06-01,ＲＣ,3,DK,,,専任媒介,4,空有　駐車場代無料,,3,4,空家,,,"
駐車場代無料
居間から城が見える、高台にあるマンションです。駐車場１台可能。
",（株）びんご不動産,,,"山陽本線 「福山」駅 徒歩32分",,,,,4000,0,2025-10-19,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012820369,,,https://storage3.zentaku.or.jp/prod/034/69046/regsys/5103892704/image/5103892704_c6c8c8bdec.jpg,,0
5780524140,ライフルホームズ,"2026-01-12 07:28:45",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古マンション,,380,,,,所有権,第一種中高層住居専用,,,50.28,1972-06-01,RC,3,DK,,,専任媒介(自社物),,空有1台,,3,4,空家,相談,,"居間から城が見える、高台にあるマンションです。駐車場1台可能。居間から城が見える、高台にあるマンションです。駐車場1台可能。",株式会社びんご不動産,,,"JR山陽本線 福山駅 徒歩32分",,自主管理(管理人無),,4.00,4000,7500,2025-10-18,2026-01-03,,https://www.homes.co.jp/mansion/b-32123860000098/,0,0,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212386%2Fsale%2F98%2F2%2F2%2F3s1s.jpg&width=208&height=138,,0
5929665419,ハトマークサイト,"2026-01-12 02:00:14",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古一戸建,,1500,,264.46,,,,60％,200％,131.55,1989-11-01,,5,DK,,,,,,,,,,,,物件種目：中古一戸建,山建ホーム(株),,,"向陽団地６番通り停 徒歩2分
誠之館高校まで徒歩５分",,,,,0,0,2025-12-19,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5104052828,,,,,0
5180717731,不動産ジャパン,"2026-01-12 04:11:44",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,第２向陽マンション,,880,,,,所有権,第一種中高層住居専用地域,,,72.14,1975-07-01,ＲＣ,3,LDK,,,売主,1,空有　駐車場代無料,,2,4,空家,,,"
駐車場代無料

","株式会社 ウェルホーム",,,"山陽本線 「福山」駅 徒歩30分  「６番通り」バス停 徒歩3分 
福塩線 「横尾」駅 ",,,,,2000,0,2025-01-23,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000011993559,,,https://img4.athome.jp/image_files/index/bukken/6984434719/1,,0
5933378300,不動産ジャパン,"2026-01-12 04:07:09",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,広島県福山市向陽町１丁目,中古一戸建,,1500,,264.46,,所有権,第一種中高層住居専用地域,60%,200%,131.55,1989-11-01,木造,5,DK,,,一般媒介,5,有　駐車場代無料,,,,空家,,,"
駐車場代無料　セットバック済

",山建ホーム（株）,"藤井美紀 (tel:080-1919-2093)",,"向陽団地６番通りバス停 徒歩2分
誠之館高校まで徒歩５分","一方道路
 北 幅5.8m 公道 接面11.3m",,,,0,0,2025-12-20,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000013001118,,,,,0
5782411266,アットホーム,"2026-01-12 02:13:27",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,"福山市 向陽町１丁目（福山駅） 3階 ３ＤＫ",,380,,,,,,,,50.28,1972-06-01,ＲＣ,3,DK,,,,,,,3,4,,,,お城が居間から見える閑静な住宅街にあるマンションです。南向きで日当りも良いです。,(株)びんご不動産,,,"福塩線 「福山」駅 徒歩30分",,,,,,,2025-10-19,2026-01-12,,https://www.athome.co.jp/mansion/6988048459/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5085190938,アットホーム,"2026-01-12 02:12:06",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,"第２向陽マンション 2階 ３ＬＤＫ",,880,,,,,,,,72.14,1975-07-01,ＲＣ,3,LDK,,,,,,,2,4,,,,,"(株)ウェルホーム（福塩線/駅家 徒歩11分）",,,"ＪＲ山陽本線 「福山」駅 徒歩30分[バス利用可] バス 「６番通り」 停歩3分",,,,,,,2024-12-11,2026-01-12,,https://www.athome.co.jp/mansion/6984434719/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5755036977,アットホーム,"2026-01-12 01:49:17",1202,12,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,戸建,,1240,1340,240.62,,,,,,84.33,1973-08-01,,6,DK,,,,,,,,,,,,福山市向陽町1丁目の本物件は、南側接道で日当たり・通風良好、高台に位置し水害リスクも少ない安心の住環境です。,"中国バス不動産(株)　ＬＩＦＵＫＵ福山売買センター（福塩線/万能倉 徒歩10分）",,,"福塩線 「横尾」駅 徒歩27分",,,,,,,2025-10-07,2026-01-12,2025-12-17,https://www.athome.co.jp/kodate/1148443914/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
4654654040,アットホーム,"2026-01-12 02:08:10",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,"第２向陽マンション 205 ３ＬＤＫ",,880,,,,,,,,72.14,1975-07-01,ＲＣ,3,LDK,,,,,,,2,4,,,,◇ハマ不動産◇　リフォーム済み　大変キレイ　南向きで陽当り良好　久松台小学校まで徒歩約９分,"ハマ不動産(株)（ＪＲ山陽本線/福山 徒歩15分）",,,"ＪＲ山陽本線 「福山」駅 徒歩30分[バス利用可] バス ６番通りバス停 停歩3分",,,,,,,2024-05-27,2026-01-12,,https://www.athome.co.jp/mansion/6982454294/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,https://www.athome.co.jp/image_files/path/deKWJua_23QhVSZtDNtdfw==?width=320&height=320,,0
5114647793,アットホーム,"2026-01-12 02:13:28",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,"福山市 向陽町１丁目（福山駅） 1階 ３ＤＫ",,760,,,,,,,,50.28,1972-06-01,ＲＣ,3,DK,,,,,,,1,4,,,,,"(株)ウェルホーム（福塩線/駅家 徒歩11分）",,,"ＪＲ山陽本線 「福山」駅 徒歩33分[バス利用可] バス 19分 ６番通り 停歩3分",,,,,,,2024-12-24,2026-01-12,,https://www.athome.co.jp/mansion/6984513182/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5415445493,アットホーム,"2026-01-12 02:18:51",1302,13,34,34207,342070028001,広島県,福山市,向陽町一丁目,,福山市向陽町１丁目,"福山市 向陽町１丁目 2階 ３ＬＤＫ",,380,,,,,,,,72.14,1975-07-01,ＲＣ,3,LDK,,,,,,,2,4,,,,,(有)タナベ不動産,,,"【バス】６番通り 停歩3分",,,,,,,2025-05-09,2026-01-12,,https://www.athome.co.jp/mansion/6986221754/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5771168645,SUUMO,"2026-01-12 02:03:07",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６-5-41-2,戸建,,2487,,175.26,,,,,,116.66,1996-07-01,,4,LDK,,,,,,,,,,,,"木之庄町６（福山駅） 2487万円",(有)山陽不動産,,TEL:084-921-2778,ＪＲ山陽本線「福山」徒歩24分,,,,,,,2025-10-14,2026-01-12,,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_78372999/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F999%2F78372999%2F78372999_0029.jpg&w=192&h=144,,0
3702494766,ハトマークサイト,"2026-01-12 01:50:09",1101,11,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,売地,,493,,125.61,宅地,,第一種住居地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",大栄不動産(株),,,"山陽本線福山駅 徒歩60分 バス乗車20分 仁伍停 徒歩6分",,,,,0,0,2023-02-11,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5101583857,,,https://storage3.zentaku.or.jp/prod/034/53580/regsys/5101583857/image/5101583857_64926e5d07.jpg,,0
5155334203,ハトマークサイト,"2026-01-12 01:57:40",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,中古一戸建,,880,1050,303.11,,,,60％,200％,158.17,1978-08-01,,5,LDK,,,,,,,,,,,,物件種目：中古一戸建,(有)山陽不動産,,,木之庄上バス停より徒歩約8分,,,,,0,0,2025-01-12,2026-01-12,2025-02-25,https://www.hatomarksite.com/search/zentaku/bukken/5103154679,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103154679/image/5103154679_baa51d896d.jpg,0,0
5158419325,不動産ジャパン,"2026-01-12 04:06:32",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,中古一戸建,,880,1050,303.11,,所有権,第一種住居地域,60%,200%,158.17,1978-08-01,木造,5,LDK,,,専任媒介,4,,,,,所有者居住中,,,"


",（有）山陽不動産,"大島　浩三 (tel:084-921-2778)",,木之庄上バス停より徒歩約8分,"一方道路
 南",,,,0,0,2025-01-13,2026-01-12,2025-02-26,https://www.fudousan.or.jp/property/detail?p_no=000011957696,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103154679/image/5103154679_baa51d896d.jpg,0,0
5700799641,ハトマークサイト,"2026-01-12 01:57:27",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,中古一戸建,,2487,2387,175.26,,,,60％,200％,116.66,1996-07-01,,4,LDK,,,,,,,,,,,,物件種目：中古一戸建,(有)山陽不動産,,,『仁吾』バス停より徒歩約6分,,,,,0,0,2025-09-13,2026-01-12,2025-10-13,https://www.hatomarksite.com/search/zentaku/bukken/5103801048,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103801048/image/5103801048_4b12474e7f.jpg,0,0
3705498017,不動産ジャパン,"2026-01-12 03:58:04",1101,11,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,売地,,493,,125.61,宅地,所有権,第一種住居地域,60%,200%,,,,,,,,専任媒介,4,,,,,古家有,,,"現況渡

木造瓦葺２階建　居宅３DKあり　賃貸中月額34.000円
",大栄不動産（株）,,,"山陽本線 「福山」駅 徒歩60分  仁伍バス停 徒歩6分","一方道路
 南 幅4m 公道 接面2.2m",,,,0,0,2023-02-12,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000009586753,,,https://storage3.zentaku.or.jp/prod/034/53580/regsys/5101583857/image/5101583857_64926e5d07.jpg,,0
5703831278,不動産ジャパン,"2026-01-12 04:06:32",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,広島県福山市木之庄町６丁目,中古一戸建,,2487,2387,175.26,,所有権,第一種住居地域,60%,200%,116.66,1996-07-01,木造,4,LDK,,,売主,1,,,,,空家,,,"


",（有）山陽不動産,"大島 (tel:084-921-2778)",,『仁吾』バス停より徒歩約6分,"二方道路（除角地）
 南 幅4.1m 公道
 東 幅6m 私道",,,,0,0,2025-09-14,2026-01-12,2025-10-14,https://www.fudousan.or.jp/property/detail?p_no=000012715239,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5103801048/image/5103801048_4b12474e7f.jpg,0,0
4372087211,ライフルホームズ,"2026-01-12 07:28:47",1101,11,34,34207,342070025006,広島県,福山市,木之庄町六丁目,885-3,広島県福山市木之庄町６丁目885-3,土地,,493,,125.61,宅地,所有権,第一種住居,60,200,,,,,,,,専任媒介(自社物),,その他,,,,古屋あり,即時,,木造瓦葺2階建　居宅3DKあり　賃貸中月額34.000円,大栄不動産株式会社,,,"JR山陽本線 福山駅 バス20分 仁伍下車 徒歩6分",一方,,,,,,2024-01-16,2026-01-09,,https://www.homes.co.jp/tochi/b-32124580000072/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212458%2Fsale%2F72%2F1%2F1%2Fbukz.jpg&width=180&height=180,,0
5768467456,アットホーム,"2026-01-12 01:47:56",1299,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,福山市木之庄町６丁目,戸建,,2487,,175.26,,,,,,116.66,1996-07-01,,4,LDK,,,,,,,,,,,,高校まで徒歩３分の場所　人気地域にリノベーション住宅がでました。駐車場も３台以上とめることができ、大きな倉庫もついてます。,"(有)山陽不動産（ＪＲ山陽本線/福山 徒歩16分）",,,"ＪＲ山陽本線 「福山」駅 徒歩24分[バス利用可] バス 仁吾 停歩6分",,,,,,,2025-10-13,2026-01-12,,https://www.athome.co.jp/kodate/6987641729/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5156696092,アットホーム,"2026-01-12 02:03:17",1202,12,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,福山市木之庄町６丁目,戸建,,880,1050,303.11,,,,,,158.17,1978-08-01,,5,LDK,,,,,,,,,,,,"小学校・中学校が徒歩圏内にあり住みやすい住環境です。ご案内に関しましては事前にお問合せいただけますとスムーズなご対応が可能です。お気軽にお問合せくださいませ。","(有)山陽不動産（ＪＲ山陽本線/福山 徒歩16分）",,,"【バス】木之庄上 停歩8分",,,,,,,2025-01-12,2026-01-12,2025-02-25,https://www.athome.co.jp/kodate/6984789873/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
4857272421,アットホーム,"2026-01-12 01:16:46",1101,11,34,34207,342070025006,広島県,福山市,木之庄町六丁目,,福山市木之庄町６丁目,土地,,493,,125.61,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","大栄不動産(株)（ＪＲ山陽本線/福山 徒歩12分）",,,"ＪＲ山陽本線 「福山」駅 徒歩21分[バス利用可] バス 10分 仁伍 停歩6分",,,,,,,2024-08-29,2026-01-12,,https://www.athome.co.jp/tochi/6983102315/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5457660789,ハトマークサイト,"2026-01-12 01:43:20",1101,11,34,34207,342070054001,広島県,福山市,久松台一丁目,,広島県福山市久松台１丁目,売地,,750,840,149.85,宅地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",ミサワホーム中国(株)福山営業所,,,山陽本線福山駅,,,,,0,0,2025-05-28,2026-01-12,2026-01-10,https://www.hatomarksite.com/search/zentaku/bukken/5103442533,,,https://storage3.zentaku.or.jp/prod/034/55178/regsys/5103442533/image/5103442533_d818ccca2d.jpg,1,0
5460636850,不動産ジャパン,"2026-01-12 03:56:54",1101,11,34,34207,342070054001,広島県,福山市,久松台一丁目,,広島県福山市久松台１丁目,売地,,750,840,149.85,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,更地,,,"現況渡


",ミサワホーム中国（株）福山営業所,"三川　修治 (tel:080-4201-8505)",,"山陽本線 「福山」駅 徒歩2200m","一方道路
 南東 幅15.6m 公道 接面8.5m",,,,0,0,2025-05-29,2026-01-12,2026-01-11,https://www.fudousan.or.jp/property/detail?p_no=000012397920,,,https://storage3.zentaku.or.jp/prod/034/55178/regsys/5103442533/image/5103442533_d818ccca2d.jpg,1,0
5455400451,アットホーム,"2026-01-12 01:25:04",1101,11,34,34207,342070054001,広島県,福山市,久松台一丁目,,福山市久松台１丁目,土地,,750,840,149.85,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
久松台小学校まで３００ｍの立地です。水害のリスクがないエリアとしておすすめです。バス停も目の前にあり、公共交通機関も利用できるため利便性が良い立地です。","ミサワホーム中国(株)　福山営業所（ＪＲ山陽本線/福山 徒歩16分）",,,"ＪＲ山陽本線 「福山」駅 徒歩30分",,,,,,,2025-05-27,2026-01-12,2026-01-10,https://www.athome.co.jp/tochi/6986445765/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,1,0
